site_id,date,depth_in
380,1/8/2012,18
380,1/9/2012,18
380,1/10/2012,17
380,1/11/2012,17
380,1/12/2012,17
380,1/13/2012,17
380,1/14/2012,17
380,1/15/2012,16
380,1/16/2012,16
380,1/17/2012,24
380,1/18/2012,23
380,1/19/2012,21
380,1/20/2012,21
380,1/21/2012,21
380,1/22/2012,32
380,1/23/2012,32
380,1/24/2012,31
380,1/25/2012,30
380,1/26/2012,29
380,1/27/2012,34
380,1/28/2012,34
380,1/29/2012,32
380,1/30/2012,31
380,1/31/2012,30
380,2/1/2012,29
380,2/2/2012,29
380,2/3/2012,29
380,2/4/2012,29
380,2/5/2012,28
380,2/6/2012,28
380,2/7/2012,29
380,2/8/2012,29
380,2/9/2012,31
380,2/10/2012,31
380,2/11/2012,30
380,2/12/2012,30
380,2/13/2012,33
380,2/14/2012,39
380,2/15/2012,38
380,2/16/2012,36
380,2/17/2012,35
380,2/18/2012,34
380,2/19/2012,34
380,2/20/2012,35
380,2/21/2012,34
380,2/22/2012,34
380,2/23/2012,34
380,2/24/2012,36
380,2/25/2012,35
380,2/26/2012,34
380,2/27/2012,34
380,2/28/2012,33
380,2/29/2012,41
380,3/1/2012,39
380,3/2/2012,42
380,3/3/2012,41
380,3/4/2012,40
380,3/5/2012,39
380,3/6/2012,37
380,3/7/2012,36
380,3/8/2012,36
380,3/9/2012,36
380,3/10/2012,35
380,3/11/2012,35
380,3/12/2012,34
380,3/13/2012,34
380,3/14/2012,33
380,3/15/2012,33
380,3/16/2012,32
380,3/17/2012,31
380,3/18/2012,31
380,3/19/2012,34
380,3/20/2012,34
380,3/21/2012,33
380,3/22/2012,33
380,3/23/2012,31
380,3/24/2012,30
380,3/25/2012,29
380,3/26/2012,27
380,3/27/2012,26
380,3/28/2012,25
380,3/29/2012,23
380,3/30/2012,22
380,3/31/2012,21
380,4/1/2012,19
380,4/2/2012,18
380,4/3/2012,18
380,4/4/2012,17
380,4/5/2012,17
380,4/6/2012,15
380,4/7/2012,15
380,4/8/2012,14
380,4/9/2012,12
380,4/10/2012,11
380,4/11/2012,9
380,4/12/2012,8
380,4/13/2012,8
380,4/14/2012,8
380,4/15/2012,12
380,4/16/2012,12
380,4/17/2012,11
380,4/18/2012,9
380,4/19/2012,8
380,4/20/2012,8
380,4/21/2012,6
380,4/22/2012,4
380,4/23/2012,3
380,4/24/2012,2
380,4/25/2012,1
380,4/26/2012,0
380,4/27/2012,0
380,4/28/2012,0
380,4/29/2012,0
380,4/30/2012,0
380,5/1/2012,0
380,5/2/2012,0
380,5/3/2012,0
380,5/4/2012,0
380,5/5/2012,0
380,5/6/2012,0
380,5/7/2012,0
380,5/8/2012,1
380,5/9/2012,0
380,5/10/2012,0
380,5/11/2012,0
380,5/12/2012,0
380,5/13/2012,0
380,5/14/2012,0
380,5/15/2012,0
380,5/16/2012,0
380,5/17/2012,0
380,5/18/2012,0
380,5/19/2012,0
380,5/20/2012,0
380,5/21/2012,0
380,5/22/2012,0
380,5/23/2012,0
380,5/24/2012,0
380,5/25/2012,0
380,5/26/2012,0
380,5/27/2012,0
380,5/28/2012,0
380,5/29/2012,0
380,5/30/2012,0
380,5/31/2012,0
380,6/1/2012,0
380,6/2/2012,0
380,6/3/2012,0
380,6/4/2012,0
380,6/5/2012,0
380,6/6/2012,0
380,6/7/2012,0
380,6/8/2012,0
380,6/9/2012,0
380,6/10/2012,0
380,6/11/2012,0
380,6/12/2012,0
380,6/13/2012,0
380,6/14/2012,0
380,6/15/2012,0
380,6/16/2012,0
380,6/17/2012,0
380,6/18/2012,0
380,6/19/2012,0
380,6/20/2012,0
380,6/21/2012,0
380,6/22/2012,0
380,6/23/2012,0
380,6/24/2012,0
380,6/25/2012,0
380,6/26/2012,0
380,6/27/2012,0
380,6/28/2012,0
380,6/29/2012,0
380,6/30/2012,0
380,7/1/2012,0
380,7/2/2012,0
380,7/3/2012,0
380,7/4/2012,0
380,7/5/2012,0
380,7/6/2012,0
380,7/7/2012,0
380,7/8/2012,0
380,7/9/2012,0
380,7/10/2012,0
380,7/11/2012,0
380,7/12/2012,0
380,7/13/2012,0
380,7/14/2012,0
380,7/15/2012,0
380,7/16/2012,0
380,7/17/2012,0
380,7/18/2012,0
380,7/19/2012,0
380,7/20/2012,0
380,7/21/2012,0
380,7/22/2012,0
380,7/23/2012,0
380,7/24/2012,0
380,7/25/2012,0
380,7/26/2012,0
380,7/27/2012,-99.9
380,7/28/2012,0
380,7/29/2012,0
380,7/30/2012,0
380,7/31/2012,0
380,8/1/2012,0
380,8/2/2012,0
380,8/3/2012,0
380,8/4/2012,0
380,8/5/2012,0
380,8/6/2012,0
380,8/7/2012,0
380,8/8/2012,0
380,8/9/2012,0
380,8/10/2012,0
380,8/11/2012,0
380,8/12/2012,0
380,8/13/2012,0
380,8/14/2012,0
380,8/15/2012,0
380,8/16/2012,0
380,8/17/2012,0
380,8/18/2012,0
380,8/19/2012,0
380,8/20/2012,0
380,8/21/2012,0
380,8/22/2012,0
380,8/23/2012,0
380,8/24/2012,0
380,8/25/2012,0
380,8/26/2012,0
380,8/27/2012,0
380,8/28/2012,0
380,8/29/2012,0
380,8/30/2012,0
380,8/31/2012,0
380,9/1/2012,0
380,9/2/2012,0
380,9/3/2012,0
380,9/4/2012,0
380,9/5/2012,0
380,9/6/2012,0
380,9/7/2012,0
380,9/8/2012,0
380,9/9/2012,0
380,9/10/2012,0
380,9/11/2012,0
380,9/12/2012,0
380,9/13/2012,0
380,9/14/2012,0
380,9/15/2012,0
380,9/16/2012,0
380,9/17/2012,0
380,9/18/2012,0
380,9/19/2012,0
380,9/20/2012,0
380,9/21/2012,0
380,9/22/2012,0
380,9/23/2012,0
380,9/24/2012,0
380,9/25/2012,0
380,9/26/2012,0
380,9/27/2012,0
380,9/28/2012,0
380,9/29/2012,0
380,9/30/2012,0
380,9/30/2012,-99.9
380,10/1/2012,0
380,10/2/2012,0
380,10/3/2012,0
380,10/4/2012,0
380,10/5/2012,0
380,10/6/2012,0
380,10/7/2012,0
380,10/8/2012,0
380,10/9/2012,0
380,10/10/2012,0
380,10/11/2012,0
380,10/12/2012,0
380,10/13/2012,0
380,10/14/2012,0
380,10/15/2012,0
380,10/16/2012,0
380,10/17/2012,0
380,10/18/2012,0
380,10/19/2012,0
380,10/20/2012,0
380,10/21/2012,0
380,10/22/2012,0
380,10/23/2012,0
380,10/24/2012,0
380,10/25/2012,0
380,10/26/2012,0
380,10/27/2012,0
380,10/28/2012,0
380,10/29/2012,0
380,10/30/2012,0
380,10/31/2012,0
380,11/1/2012,0
380,11/2/2012,0
380,11/3/2012,0
380,11/4/2012,0
380,11/5/2012,0
380,11/6/2012,0
380,11/7/2012,0
380,11/8/2012,0
380,11/9/2012,0
380,11/10/2012,0
380,11/11/2012,2
380,11/12/2012,3
380,11/13/2012,3
380,11/14/2012,3
380,11/15/2012,3
380,11/16/2012,3
380,11/17/2012,3
380,11/18/2012,3
380,11/19/2012,4
380,11/20/2012,4
380,11/21/2012,4
380,11/22/2012,4
380,11/23/2012,3
380,11/24/2012,3
380,11/25/2012,2
380,11/26/2012,2
380,11/27/2012,2
380,11/28/2012,2
380,11/29/2012,2
380,11/30/2012,2
380,12/1/2012,1
380,12/2/2012,1
380,12/3/2012,0
380,12/4/2012,0
380,12/5/2012,0
380,12/6/2012,0
380,12/7/2012,0
380,12/8/2012,1
380,12/9/2012,2
380,12/10/2012,5
380,12/11/2012,5
380,12/12/2012,5
380,12/13/2012,5
380,12/14/2012,5
380,12/15/2012,9
380,12/16/2012,10
380,12/17/2012,14
380,12/18/2012,17
380,12/19/2012,18
380,12/20/2012,20
380,12/21/2012,17
380,12/22/2012,15
380,12/23/2012,14
380,12/24/2012,15
380,12/25/2012,17
380,12/26/2012,17
380,12/27/2012,19
380,12/28/2012,20
380,12/29/2012,19
380,12/30/2012,19
380,12/31/2012,19
380,1/1/2013,19
380,1/2/2013,19
380,1/3/2013,21
380,1/4/2013,21
380,1/5/2013,21
380,1/6/2013,21
380,1/7/2013,21
380,1/8/2013,21
380,1/9/2013,20
380,1/10/2013,20
380,1/11/2013,20
380,1/12/2013,22
380,1/13/2013,22
380,1/14/2013,22
380,1/15/2013,22
380,1/16/2013,22
380,1/17/2013,22
380,1/18/2013,22
380,1/19/2013,21
380,1/20/2013,21
380,1/21/2013,21
380,1/22/2013,21
380,1/23/2013,21
380,1/24/2013,21
380,1/25/2013,21
380,1/26/2013,22
380,1/27/2013,28
380,1/28/2013,31
380,1/29/2013,34
380,1/30/2013,34
380,1/31/2013,32
380,2/1/2013,32
380,2/2/2013,31
380,2/3/2013,31
380,2/4/2013,30
380,2/5/2013,30
380,2/6/2013,29
380,2/7/2013,29
380,2/8/2013,29
380,2/9/2013,29
380,2/10/2013,31
380,2/11/2013,31
380,2/12/2013,32
380,2/13/2013,31
380,2/14/2013,31
380,2/15/2013,31
380,2/16/2013,30
380,2/17/2013,30
380,2/18/2013,30
380,2/19/2013,30
380,2/20/2013,30
380,2/21/2013,33
380,2/22/2013,33
380,2/23/2013,33
380,2/24/2013,35
380,2/25/2013,35
380,2/26/2013,34
380,2/27/2013,34
380,2/28/2013,34
380,3/1/2013,33
380,3/2/2013,32
380,3/3/2013,32
380,3/4/2013,42
380,3/5/2013,44
380,3/6/2013,42
380,3/7/2013,39
380,3/8/2013,38
380,3/9/2013,37
380,3/10/2013,37
380,3/11/2013,37
380,3/12/2013,37
380,3/13/2013,36
380,3/14/2013,35
380,3/15/2013,35
380,3/16/2013,33
380,3/17/2013,38
380,3/18/2013,39
380,3/19/2013,39
380,3/20/2013,37
380,3/21/2013,40
380,3/22/2013,43
380,3/23/2013,43
380,3/24/2013,43
380,3/25/2013,41
380,3/26/2013,41
380,3/27/2013,39
380,3/28/2013,38
380,3/29/2013,37
380,3/30/2013,35
380,3/31/2013,35
380,4/1/2013,33
380,4/2/2013,33
380,4/3/2013,32
380,4/4/2013,32
380,4/5/2013,31
380,4/6/2013,31
380,4/7/2013,31
380,4/8/2013,31
380,4/9/2013,31
380,4/10/2013,36
380,4/11/2013,37
380,4/12/2013,32
380,4/13/2013,33
380,4/14/2013,35
380,4/15/2013,36
380,4/16/2013,37
380,4/17/2013,37
380,4/18/2013,39
380,4/19/2013,39
380,4/20/2013,36
380,4/21/2013,35
380,4/22/2013,34
380,4/23/2013,34
380,4/24/2013,34
380,4/25/2013,32
380,4/26/2013,31
380,4/27/2013,29
380,4/28/2013,27
380,4/29/2013,23
380,4/30/2013,21
380,5/1/2013,20
380,5/2/2013,20
380,5/3/2013,19
380,5/4/2013,16
380,5/5/2013,14
380,5/6/2013,13
380,5/7/2013,15
380,5/8/2013,15
380,5/9/2013,21
380,5/10/2013,21
380,5/11/2013,18
380,5/12/2013,15
380,5/13/2013,14
380,5/14/2013,11
380,5/15/2013,8
380,5/16/2013,6
380,5/17/2013,4
380,5/18/2013,2
380,5/19/2013,1
380,5/20/2013,0
380,5/21/2013,0
380,5/22/2013,0
380,5/23/2013,0
380,5/24/2013,0
380,5/25/2013,0
380,5/26/2013,0
380,5/27/2013,0
380,5/28/2013,0
380,5/29/2013,0
380,5/30/2013,0
380,5/31/2013,0
380,6/1/2013,0
380,6/2/2013,0
380,6/3/2013,0
380,6/4/2013,0
380,6/5/2013,0
380,6/6/2013,0
380,6/7/2013,0
380,6/8/2013,0
380,6/9/2013,0
380,6/10/2013,0
380,6/11/2013,0
380,6/12/2013,0
380,6/13/2013,0
380,6/14/2013,0
380,6/15/2013,0
380,6/16/2013,0
380,6/17/2013,0
380,6/18/2013,0
380,6/19/2013,0
380,6/20/2013,0
380,6/21/2013,0
380,6/22/2013,0
380,6/23/2013,0
380,6/24/2013,0
380,6/25/2013,0
380,6/26/2013,0
380,6/27/2013,0
380,6/28/2013,0
380,6/29/2013,0
380,6/30/2013,0
380,7/1/2013,0
380,7/2/2013,0
380,7/3/2013,0
380,7/4/2013,0
380,7/5/2013,0
380,7/6/2013,0
380,7/7/2013,0
380,7/8/2013,0
380,7/9/2013,0
380,7/10/2013,0
380,7/11/2013,0
380,7/12/2013,0
380,7/13/2013,0
380,7/14/2013,0
380,7/15/2013,0
380,7/16/2013,0
380,7/17/2013,0
380,7/18/2013,0
380,7/19/2013,0
380,7/20/2013,0
380,7/21/2013,0
380,7/22/2013,0
380,7/23/2013,0
380,7/24/2013,0
380,7/25/2013,0
380,7/26/2013,0
380,7/27/2013,0
380,7/28/2013,0
380,7/29/2013,0
380,7/30/2013,0
380,7/31/2013,0
380,8/1/2013,0
380,8/2/2013,0
380,8/3/2013,0
380,8/4/2013,0
380,8/5/2013,0
380,8/6/2013,0
380,8/7/2013,0
380,8/8/2013,0
380,8/9/2013,0
380,8/10/2013,0
380,8/11/2013,0
380,8/12/2013,0
380,8/13/2013,0
380,8/14/2013,0
380,8/15/2013,0
380,8/16/2013,0
380,8/17/2013,0
380,8/18/2013,0
380,8/19/2013,0
380,8/20/2013,0
380,8/21/2013,0
380,8/22/2013,0
380,8/23/2013,0
380,8/24/2013,0
380,8/25/2013,0
380,8/26/2013,0
380,8/27/2013,0
380,8/28/2013,0
380,8/29/2013,0
380,8/30/2013,0
380,8/31/2013,0
380,9/1/2013,0
380,9/2/2013,0
380,9/3/2013,0
380,9/4/2013,0
380,9/5/2013,0
380,9/6/2013,0
380,9/7/2013,0
380,9/8/2013,0
380,9/9/2013,0
380,9/10/2013,0
380,9/11/2013,0
380,9/12/2013,0
380,9/13/2013,0
380,9/14/2013,0
380,9/15/2013,0
380,9/16/2013,0
380,9/17/2013,0
380,9/18/2013,0
380,9/19/2013,0
380,9/20/2013,0
380,9/21/2013,0
380,9/22/2013,0
380,9/23/2013,0
380,9/24/2013,0
380,9/25/2013,0
380,9/26/2013,0
380,9/27/2013,0
380,9/28/2013,0
380,9/29/2013,0
380,9/30/2013,0
380,9/30/2013,-99.9
380,10/1/2013,0
380,10/2/2013,0
380,10/3/2013,0
380,10/4/2013,0
380,10/5/2013,0
380,10/6/2013,0
380,10/7/2013,0
380,10/8/2013,0
380,10/9/2013,0
380,10/10/2013,0
380,10/11/2013,3
380,10/12/2013,3
380,10/13/2013,3
380,10/14/2013,0
380,10/15/2013,5
380,10/16/2013,4
380,10/17/2013,3
380,10/18/2013,6
380,10/19/2013,5
380,10/20/2013,4
380,10/21/2013,4
380,10/22/2013,4
380,10/23/2013,4
380,10/24/2013,3
380,10/25/2013,3
380,10/26/2013,3
380,10/27/2013,2
380,10/28/2013,2
380,10/29/2013,2
380,10/30/2013,3
380,10/31/2013,4
380,11/1/2013,4
380,11/2/2013,5
380,11/3/2013,6
380,11/4/2013,7
380,11/5/2013,7
380,11/6/2013,7
380,11/7/2013,6
380,11/8/2013,6
380,11/9/2013,6
380,11/10/2013,6
380,11/11/2013,6
380,11/12/2013,6
380,11/13/2013,6
380,11/14/2013,6
380,11/15/2013,6
380,11/16/2013,12
380,11/17/2013,13
380,11/18/2013,15
380,11/19/2013,14
380,11/20/2013,15
380,11/21/2013,17
380,11/22/2013,21
380,11/23/2013,19
380,11/24/2013,19
380,11/25/2013,19
380,11/26/2013,18
380,11/27/2013,17
380,11/28/2013,17
380,11/29/2013,16
380,11/30/2013,16
380,12/1/2013,16
380,12/2/2013,16
380,12/3/2013,15
380,12/4/2013,22
380,12/5/2013,26
380,12/6/2013,24
380,12/7/2013,22
380,12/8/2013,27
380,12/9/2013,26
380,12/10/2013,26
380,12/11/2013,25
380,12/12/2013,25
380,12/13/2013,25
380,12/14/2013,24
380,12/15/2013,24
380,12/16/2013,23
380,12/17/2013,23
380,12/18/2013,23
380,12/19/2013,23
380,12/20/2013,23
380,12/21/2013,27
380,12/22/2013,27
380,12/23/2013,27
380,12/24/2013,26
380,12/25/2013,26
380,12/26/2013,27
380,12/27/2013,27
380,12/28/2013,27
380,12/29/2013,26
380,12/30/2013,26
380,12/31/2013,26
380,1/1/2014,27
380,1/2/2014,27
380,1/3/2014,27
380,1/4/2014,26
380,1/5/2014,31
380,1/6/2014,30
380,1/7/2014,30
380,1/8/2014,30
380,1/9/2014,33
380,1/10/2014,37
380,1/11/2014,38
380,1/12/2014,36
380,1/13/2014,37
380,1/14/2014,34
380,1/15/2014,35
380,1/16/2014,34
380,1/17/2014,34
380,1/18/2014,33
380,1/19/2014,33
380,1/20/2014,33
380,1/21/2014,33
380,1/22/2014,33
380,1/23/2014,32
380,1/24/2014,32
380,1/25/2014,32
380,1/26/2014,32
380,1/27/2014,32
380,1/28/2014,33
380,1/29/2014,33
380,1/30/2014,34
380,1/31/2014,42
380,2/1/2014,44
380,2/2/2014,44
380,2/3/2014,44
380,2/4/2014,46
380,2/5/2014,46
380,2/6/2014,45
380,2/7/2014,47
380,2/8/2014,53
380,2/9/2014,56
380,2/10/2014,59
380,2/11/2014,63
380,2/12/2014,59
380,2/13/2014,58
380,2/14/2014,58
380,2/15/2014,57
380,2/16/2014,55
380,2/17/2014,55
380,2/18/2014,54
380,2/19/2014,53
380,2/20/2014,58
380,2/21/2014,57
380,2/22/2014,55
380,2/23/2014,53
380,2/24/2014,53
380,2/25/2014,52
380,2/26/2014,51
380,2/27/2014,49
380,2/28/2014,56
380,3/1/2014,57
380,3/2/2014,63
380,3/3/2014,62
380,3/4/2014,60
380,3/5/2014,59
380,3/6/2014,58
380,3/7/2014,58
380,3/8/2014,58
380,3/9/2014,58
380,3/10/2014,58
380,3/11/2014,56
380,3/12/2014,56
380,3/13/2014,55
380,3/14/2014,55
380,3/15/2014,54
380,3/16/2014,54
380,3/17/2014,54
380,3/18/2014,54
380,3/19/2014,54
380,3/20/2014,54
380,3/21/2014,53
380,3/22/2014,52
380,3/23/2014,53
380,3/24/2014,54
380,3/25/2014,52
380,3/26/2014,51
380,3/27/2014,60
380,3/28/2014,63
380,3/29/2014,63
380,3/30/2014,59
380,3/31/2014,58
380,4/1/2014,58
380,4/2/2014,57
380,4/3/2014,57
380,4/4/2014,57
380,4/5/2014,58
380,4/6/2014,56
380,4/7/2014,56
380,4/8/2014,56
380,4/9/2014,53
380,4/10/2014,51
380,4/11/2014,48
380,4/12/2014,45
380,4/13/2014,44
380,4/14/2014,46
380,4/15/2014,45
380,4/16/2014,43
380,4/17/2014,42
380,4/18/2014,40
380,4/19/2014,38
380,4/20/2014,37
380,4/21/2014,34
380,4/22/2014,33
380,4/23/2014,31
380,4/24/2014,31
380,4/25/2014,28
380,4/26/2014,26
380,4/27/2014,26
380,4/28/2014,26
380,4/29/2014,27
380,4/30/2014,27
380,5/1/2014,27
380,5/2/2014,24
380,5/3/2014,22
380,5/4/2014,20
380,5/5/2014,17
380,5/6/2014,15
380,5/7/2014,13
380,5/8/2014,11
380,5/9/2014,9
380,5/10/2014,11
380,5/11/2014,11
380,5/12/2014,20
380,5/13/2014,21
380,5/14/2014,16
380,5/15/2014,15
380,5/16/2014,12
380,5/17/2014,13
380,5/18/2014,10
380,5/19/2014,7
380,5/20/2014,5
380,5/21/2014,2
380,5/22/2014,1
380,5/23/2014,1
380,5/24/2014,0
380,5/25/2014,0
380,5/26/2014,0
380,5/27/2014,0
380,5/28/2014,0
380,5/29/2014,0
380,5/30/2014,0
380,5/31/2014,0
380,6/1/2014,0
380,6/2/2014,0
380,6/3/2014,0
380,6/4/2014,0
380,6/5/2014,0
380,6/6/2014,0
380,6/7/2014,0
380,6/8/2014,0
380,6/9/2014,0
380,6/10/2014,0
380,6/11/2014,0
380,6/12/2014,0
380,6/13/2014,0
380,6/14/2014,0
380,6/15/2014,0
380,6/16/2014,0
380,6/17/2014,0
380,6/18/2014,0
380,6/19/2014,0
380,6/20/2014,0
380,6/21/2014,0
380,6/22/2014,0
380,6/23/2014,0
380,6/24/2014,0
380,6/25/2014,0
380,6/26/2014,0
380,6/27/2014,0
380,6/28/2014,0
380,6/29/2014,0
380,6/30/2014,0
380,7/1/2014,0
380,7/2/2014,0
380,7/3/2014,0
380,7/4/2014,0
380,7/5/2014,0
380,7/6/2014,0
380,7/7/2014,0
380,7/8/2014,0
380,7/9/2014,0
380,7/10/2014,0
380,7/11/2014,0
380,7/12/2014,0
380,7/13/2014,0
380,7/14/2014,0
380,7/15/2014,0
380,7/16/2014,0
380,7/17/2014,0
380,7/18/2014,0
380,7/19/2014,0
380,7/20/2014,0
380,7/21/2014,0
380,7/22/2014,0
380,7/23/2014,0
380,7/24/2014,0
380,7/25/2014,0
380,7/26/2014,0
380,7/27/2014,0
380,7/28/2014,0
380,7/29/2014,0
380,7/30/2014,0
380,7/31/2014,0
380,8/1/2014,0
380,8/2/2014,0
380,8/3/2014,0
380,8/4/2014,0
380,8/5/2014,0
380,8/6/2014,0
380,8/7/2014,0
380,8/8/2014,0
380,8/9/2014,0
380,8/10/2014,0
380,8/11/2014,0
380,8/12/2014,0
380,8/13/2014,0
380,8/14/2014,0
380,8/15/2014,0
380,8/16/2014,0
380,8/17/2014,0
380,8/18/2014,0
380,8/19/2014,0
380,8/20/2014,0
380,8/21/2014,0
380,8/22/2014,0
380,8/23/2014,0
380,8/24/2014,0
380,8/25/2014,0
380,8/26/2014,0
380,8/27/2014,0
380,8/28/2014,0
380,8/29/2014,0
380,8/30/2014,0
380,8/31/2014,0
380,9/1/2014,0
380,9/2/2014,0
380,9/3/2014,0
380,9/4/2014,0
380,9/5/2014,0
380,9/6/2014,0
380,9/7/2014,0
380,9/8/2014,0
380,9/9/2014,0
380,9/10/2014,0
380,9/11/2014,0
380,9/12/2014,0
380,9/13/2014,0
380,9/14/2014,0
380,9/15/2014,0
380,9/16/2014,0
380,9/17/2014,0
380,9/18/2014,0
380,9/19/2014,0
380,9/20/2014,0
380,9/21/2014,0
380,9/22/2014,0
380,9/23/2014,0
380,9/24/2014,0
380,9/25/2014,0
380,9/26/2014,0
380,9/27/2014,0
380,9/28/2014,0
380,9/29/2014,0
380,9/30/2014,0
380,9/30/2014,-99.9
380,10/1/2014,0
380,10/2/2014,0
380,10/3/2014,0
380,10/4/2014,0
380,10/5/2014,0
380,10/6/2014,0
380,10/7/2014,0
380,10/8/2014,0
380,10/9/2014,0
380,10/10/2014,0
380,10/11/2014,0
380,10/12/2014,0
380,10/13/2014,2
380,10/14/2014,1
380,10/15/2014,0
380,10/16/2014,0
380,10/17/2014,0
380,10/18/2014,0
380,10/19/2014,0
380,10/20/2014,0
380,10/21/2014,0
380,10/22/2014,0
380,10/23/2014,0
380,10/24/2014,0
380,10/25/2014,0
380,10/26/2014,0
380,10/27/2014,0
380,10/28/2014,0
380,10/29/2014,0
380,10/30/2014,0
380,10/31/2014,0
380,11/1/2014,0
380,11/2/2014,0
380,11/3/2014,2
380,11/4/2014,3
380,11/5/2014,2
380,11/6/2014,2
380,11/7/2014,1
380,11/8/2014,1
380,11/9/2014,1
380,11/10/2014,1
380,11/11/2014,1
380,11/12/2014,1
380,11/13/2014,3
380,11/14/2014,12
380,11/15/2014,19
380,11/16/2014,24
380,11/17/2014,21
380,11/18/2014,18
380,11/19/2014,17
380,11/20/2014,16
380,11/21/2014,15
380,11/22/2014,14
380,11/23/2014,22
380,11/24/2014,21
380,11/25/2014,21
380,11/26/2014,21
380,11/27/2014,20
380,11/28/2014,19
380,11/29/2014,18
380,11/30/2014,18
380,12/1/2014,17
380,12/2/2014,19
380,12/3/2014,19
380,12/4/2014,19
380,12/5/2014,18
380,12/6/2014,18
380,12/7/2014,18
380,12/8/2014,17
380,12/9/2014,17
380,12/10/2014,17
380,12/11/2014,17
380,12/12/2014,17
380,12/13/2014,17
380,12/14/2014,19
380,12/15/2014,19
380,12/16/2014,20
380,12/17/2014,20
380,12/18/2014,21
380,12/19/2014,21
380,12/20/2014,21
380,12/21/2014,22
380,12/22/2014,29
380,12/23/2014,30
380,12/24/2014,29
380,12/25/2014,28
380,12/26/2014,30
380,12/27/2014,30
380,12/28/2014,30
380,12/29/2014,31
380,12/30/2014,32
380,12/31/2014,32
380,1/1/2015,31
380,1/2/2015,31
380,1/3/2015,31
380,1/4/2015,30
380,1/5/2015,30
380,1/6/2015,30
380,1/7/2015,29
380,1/8/2015,29
380,1/9/2015,29
380,1/10/2015,28
380,1/11/2015,28
380,1/12/2015,29
380,1/13/2015,30
380,1/14/2015,31
380,1/15/2015,31
380,1/16/2015,31
380,1/17/2015,30
380,1/18/2015,30
380,1/19/2015,30
380,1/20/2015,31
380,1/21/2015,31
380,1/22/2015,31
380,1/23/2015,31
380,1/24/2015,31
380,1/25/2015,31
380,1/26/2015,30
380,1/27/2015,30
380,1/28/2015,30
380,1/29/2015,30
380,1/30/2015,30
380,1/31/2015,33
380,2/1/2015,33
380,2/2/2015,33
380,2/3/2015,33
380,2/4/2015,32
380,2/5/2015,35
380,2/6/2015,35
380,2/7/2015,34
380,2/8/2015,34
380,2/9/2015,34
380,2/10/2015,33
380,2/11/2015,33
380,2/12/2015,32
380,2/13/2015,32
380,2/14/2015,32
380,2/15/2015,32
380,2/16/2015,32
380,2/17/2015,32
380,2/18/2015,32
380,2/19/2015,32
380,2/20/2015,32
380,2/21/2015,31
380,2/22/2015,32
380,2/23/2015,41
380,2/24/2015,42
380,2/25/2015,41
380,2/26/2015,40
380,2/27/2015,41
380,2/28/2015,41
380,3/1/2015,44
380,3/2/2015,50
380,3/3/2015,50
380,3/4/2015,52
380,3/5/2015,52
380,3/6/2015,50
380,3/7/2015,49
380,3/8/2015,47
380,3/9/2015,46
380,3/10/2015,45
380,3/11/2015,44
380,3/12/2015,44
380,3/13/2015,43
380,3/14/2015,41
380,3/15/2015,41
380,3/16/2015,41
380,3/17/2015,40
380,3/18/2015,39
380,3/19/2015,38
380,3/20/2015,38
380,3/21/2015,37
380,3/22/2015,36
380,3/23/2015,36
380,3/24/2015,36
380,3/25/2015,37
380,3/26/2015,38
380,3/27/2015,35
380,3/28/2015,35
380,3/29/2015,34
380,3/30/2015,32
380,3/31/2015,31
380,4/1/2015,30
380,4/2/2015,29
380,4/3/2015,30
380,4/4/2015,30
380,4/5/2015,28
380,4/6/2015,27
380,4/7/2015,26
380,4/8/2015,26
380,4/9/2015,24
380,4/10/2015,23
380,4/11/2015,23
380,4/12/2015,22
380,4/13/2015,21
380,4/14/2015,19
380,4/15/2015,18
380,4/16/2015,17
380,4/17/2015,21
380,4/18/2015,30
380,4/19/2015,28
380,4/20/2015,25
380,4/21/2015,23
380,4/22/2015,20
380,4/23/2015,20
380,4/24/2015,20
380,4/25/2015,19
380,4/26/2015,19
380,4/27/2015,19
380,4/28/2015,20
380,4/29/2015,18
380,4/30/2015,16
380,5/1/2015,13
380,5/2/2015,12
380,5/3/2015,10
380,5/4/2015,10
380,5/5/2015,8
380,5/6/2015,10
380,5/7/2015,12
380,5/8/2015,8
380,5/9/2015,8
380,5/10/2015,10
380,5/11/2015,9
380,5/12/2015,8
380,5/13/2015,7
380,5/14/2015,6
380,5/15/2015,5
380,5/16/2015,6
380,5/17/2015,8
380,5/18/2015,7
380,5/19/2015,6
380,5/20/2015,7
380,5/21/2015,6
380,5/22/2015,5
380,5/23/2015,4
380,5/24/2015,4
380,5/25/2015,4
380,5/26/2015,3
380,5/27/2015,3
380,5/28/2015,2
380,5/29/2015,1
380,5/30/2015,0
380,5/31/2015,0
380,6/1/2015,0
380,6/2/2015,0
380,6/3/2015,0
380,6/4/2015,0
380,6/5/2015,0
380,6/6/2015,0
380,6/7/2015,0
380,6/8/2015,0
380,6/9/2015,0
380,6/10/2015,0
380,6/11/2015,0
380,6/12/2015,0
380,6/13/2015,0
380,6/14/2015,0
380,6/15/2015,0
380,6/16/2015,0
380,6/17/2015,0
380,6/18/2015,0
380,6/19/2015,0
380,6/20/2015,0
380,6/21/2015,0
380,6/22/2015,0
380,6/23/2015,0
380,6/24/2015,0
380,6/25/2015,0
380,6/26/2015,0
380,6/27/2015,0
